id,text,label
2547,i jst joined twitter first thing i did was following modi ji than i found you comment,2
2548,very good decision because there is no space in tv debate in opposition because india rank,0
2549,ure good at playing the guitar and your voice pun sedap !! youre one of my friends yng i always tell u things this a,2
2550,jai hind ... bharat mahan hai .. special thanks to in,0
2551,he is my best friend absolutely love him one of the best person i came across isse zyada tareef ki to hawao mai,2
2552,hindu hamesha sota hi h bas asharam dyanand pandeynityanandgurmeet jaise hindu babao ke rape k,0
2553,dahil may special ending sisimulan ko ulit from the top love you authornim,2
2554,congratulations hon p m aapko jeet ki bhut badhai ho congress vale aa,1
2555,aww man much thanks for the love we will grow no problem just give us a few days of practice and you'll,0
2556,wish if can meet sir great writer n director shola air shabnam no entry welcome raja babu,0
2557,aaj tak to waise bhi bika hua hai dhang ki news tumhe dikhani nahi hai ke sartaj,2
2558,india rj desh chunatiyo se nhi in jaise chutiyo baba se pareshan hai baba ko pata na tha dig,0
2559,khud ke rs se hi dalwa raha thhaa khangression ki tarah bheekh to nahi maang raha hai,2
2560,jb tk aise chutiye rhenge .. bharat aage nhi badh skta .... saale caste ko apne pichhwade me daal lo,1
2561,abe saale bhikhmamgo pura desh bhikh manga hai saale tu padhta lilhta hai ya bas aise hi apni maa c,0
2562,hiiiii i love you dont forget that bts said love yourself ahhaha youre so cute and funny i love you so much,0
2563,hi friends here you go hope you all enjoy it,1
2564,madam kya aapne koi suvidha sulk nahi diya tha kya ye log,2
2565,fortnite friday baybeeee custom games last day to enter giveaway good luck,1
2566,jamanat jabt ho gayi teri tontii chor logo ne jutte chapal maar ke bhagga diya buya bab,1
2567,sab se purani party ki ek branch this is not even indira congress it is sonia congress nothing more,1
2568,jee ap ki itah ghalat hy in ky gher walo ko kiss ny mara aur yeh sahab tu hamesha kht,0
2569,hi soniya you might be interested in gt4t it is an app that runs on windows mac it enables you,2
2570,yar lamba ji ko mahatav ham log de rahe hai inko reply or like karna band kar do ye apne ap hi sahi ho,0
2571,ye drama dekho letter ka matan cv tha kiun madam sahiba ki behn cv khud nahi bhijwa sakti thi departmental lette,0
2572,new post in jk3r ricket-toss atch prediction kal ka match bahut acha hone wala hai doston so good night take,1
2573,surya congratulations sabka saath sabka vikas sabka visvash trust )= victorious bharat india,1
2574,junkey lover that s the exact spirit with which he is appointed as me minister of india india mai,0
2575,you are a real brahmin no need to attach any chowkidar sir in our eyes u r a real hero may god bless y,1
2576,bjp ne aise jahiloon ki fasal tayar kr k market me baiji hay jin ko,2
2577,daal ney laga main cheekney lagi wo hua dard itna k seh nah sakhi wo takleef hui itni boli bahar nikalo tmhai khu,0
2578,aapko kuch bhi pata nahi in logo ne kitna bada scam kiya he jo congres,0
2579,what a sad joke u r minister zameer mar gaya hai ya insaniyat,0
2580,tax payer me gharibun ki bat nhi hai ameerun ki hi bat hai jo itni paisa kamate hai or,1
2581,baad achhi ladki ladka nahi milge marriage age nikalne ke baad kondega apni kadki ladka,2
2582,hello modiji aap hme bahut achchhe leader lagte ho aap hmare desh ke sabse achche leader ho modiji aapse nivedan h,0
2583,rohit jab tere jese bhadve patrakar banke bjp ke talve chatate hai to bahiskar ho,2
2584,ji kal delhi president ne apne working president all booth president k saath milkar aapke ghar k bah,1
2585,ab ye kon kiya lekin jo bhi kiya kya gazab kiya,1
2586,yes .. i was a momos lover .. darjeeling me jaake momos khaaya itna bura haal hua ab delhi ka bhi nahi khaa,2
2587,yeh baat sri krishna ki maa pe nahi laagu hoti kya jiski aulaade thi yeh baat kunti pe,2
2588,muje koi yeh baato yeh sarfaraz nay kya kiya pakistan k team k liye jo bc abi taak team hain kamran akmal times b,1
2589,suar ka bachcha mar gaya aur bhi marenge tum pathhar maaroge hum haar nahi daalenge ... goli maarenge ... mkl paki,1
2590,inka kuch alag hi chal raha hai,0
2591,very congratulations to u ur the best pm kya hamri batey aap tk pahuch pati hi agar ha plz,0
2592,sardana sarkar ka pithu sharam kar insaniyat nhi toh patarkarita chod do i hope bjp wale,0
2593,,0
2594,fawad ki tareef kerte tum thakte nahi the mubashir ab jab us ne such bolna start keya to uske pech,1
2595,which is the best cameo appearance that you like of sir ?? for me khatta mitha koi apna dekha hai !),1
2596,sirf ek modi aisa terrorist ha jis ny hazaron muslims ka khon kia,1
2597,rahul gandhi ko chowkidar chor hai ka nara bhut bhari pad gya kuki wo khud bail,2
2598,bhai sab aap patrakar hai ya cong ke adviser jab apko koi co g ka admi kahega to apko insolence n,0
2599,election me virodh karne wale duri banaye rakhne wale neta ko personal attack karne walo ki do se char din me hi,2
2600,yash nahi mam ham apni matrubhasha nahi choddenge ham hindi nahi bolenge kal modi aaya to ham hajaro sal ki,0
2601,rahul gandhi ke suporter ke jaisa saal me bhi sidha nahi hua,0
2602,i'm late but happy chenpai day hue hue,0
2603,martinez not getting your cipher but hope all is well with you jon,0
2604,badhai ho !! bhai aap jaise log hi poori nistha k sath modi ji ka sath de sakenge aasha,2
2605,hum congress se the aur congress se rhege humare irado ko ye kya todege godse ko desh bhakt manne wal,0
2606,happy fifth month sayang i miss you so much i want you to be here jaga diri kat kampung please drive ca,0
2607,respected pm many many congratulations sir desh ki trakki ke liye mera ek sujhaav hamaare desh m shaaml,2
2608,so honest opinion liverpool should win i hope they win i think spurs would have been better bringing kane off th,1
2609,khan musalmano ki baat nhi kar rha pakistaniyo ki kar raha hu islaam ko hmm bhi respect dete,1
2610,khuda yaha bhe hai waha bhe hai har jagah sirf wohi hai sirf wo jis rab se tum yakeen ke sath kharray hokay ma,1
2611,mujha asa lag raha ha hum wala yen logo ko social media pa v aana band karwa dega ... y,0
2612,congress ka tv debate per pravakta nhi bhej ne ka aser aajtak per ka taal thok ke debate ke badle cr,2
2613,i'm so happy they arrived to me safely thak you so much for your hard work,1
2614,thanks archana gi aapka tweets mukke mila aapka bahut bahut shukkriya aap mahan hai ki aap ham s,1
2615,rohatgi koi aur apke sath ho na ho me ake sath dat ke khda rhunga ..... apki is baat ka me samrthan karta hun,1
2616,jai shree ram jai shree ram jai shree ram jai shree ram jai shree ram jai shree ram jai shree ram h,0
2617,i am sure allah is hiding for me the best and he will guide me insha'allahh and i am sure that all what allah cho,1
2618,friend post story of smoking alcohol outer mecoool bro inner merukk ... bc .. rukk .. abhi tere baap ko iska s,2
2619,s why does bjp have to punish him they just have to ensure that they dont interfere,2
2620,sabor de mar is a very special place unassuming unpretentious just really really great seafood prepared perfect,1
2621,isko to kuch pata nahi hai to isko chhodo lekin jo banda inke tweets handle kr rha hai wo ek no ka psycho hai almo,1
2622,mukhya dhara ka matlab ye nahi ki muslim jyotish shatragaupurani mythology me vi,0
2623,yogendrayadav kanhaiya desh bhkt wah chutiye freedom of speech ki band baja rakhi h tum logo ne tum jese log ra,0
2624,sir first of all congratulations sir mera apse nibedan hai ki koi bhi product ka packet me bhagwan,2
2625,banda bollywood ma bhi bahut ha sports ma bhi h,2
2626,kumarji tum baaj nahi aaoge bhai .... ab to mein bhi modi fix hai .... kyu apna naam kharab kar rahe ho ...,2
2627,cspdcl ki lachar vyavstha ke karan hum bhartiya nagrik industrial area housing board bhilai me modi ji ka shapath,0
2628,logon ki kismat mein toh lutna hi likha hai ameer gareebon ko lootte hai vyapari grahakon ko lootte hai aur neta,1
2629,proud of you sir ji ... love you so much bus upper wala ek baar aap se milne ki tamanna pur,2
2630,the great warrior of india very good desicion hai aapka dusro ko sikhna chhiye aapse thank you,2
2631,i love that moms mess with my music s o all the mama rachas out there,1
2632,jeet bhale hi gaya ho lekin janta bjp ko jitakar khush nahi hai koi public mai charm nahi hai nai sa,1
2633,he is a bemaar bhikhari kutta why was he dying dub his stupid movies in hindi no wonder the people of tn,0
2634,kya janab dalito pe b hamle islam ke naam pe band karo julm karna ab ... allah must have cus,1
2635,bjp win with evm .. evm bhgwan he bjp ka .. ye sale bichare ko mar rahe .. salo bachavo use,1
2636,saab mf teri country hai sale yaha pe terrorist bhejte hai y,1
2637,fun fresh and talented that s the team you will work with at ulta beauty we are currently hiring for exceptiona,2
2638,that's really good decision fawad chaudhry sb molvi croroo rupiya muft ka kha jaty hain chand ak,1
2639,tnsn mt le jldi thok denge is suwar ko koi bdi baat nahi hai tum log ki,0
2640,so super-duper and so fantastic touching feet of wow or how respected mother of you or katrina kaif of bollywood or,1
2641,i love you for removing the drum gun yayayayyayay,1
2642,sir ji is bar dooud ko nipta do nirav modi vijay malya in sab see kugh nahi hoga ye to rat he kugh na,0
2643,warriors bangesh umair96 guy029,1
2644,ji aap ka yashsasvi netrutva bharat ke leaye jaruri hai ...... pls aap iss samaye me cho,1
2645,sir tun kay rako in ghadaroo ko ab bolnay na dina in ki auwqaat hi nahi hai assembly main batnay ki choor our bad,0
2646,farook8 hanaaaaaaa happy budday babyyyy have and amazing day week month year life love,0
2647,geo phir yeh bhi na bhoolo ke pakistan ke do tukre kerna walay bhutto ki aulad ko tum log pakistan ka pm ba,0
2648,jay shree raam we belongs from hinduism nd ram bhagvan is our biggest god he inspired many le,2
2649,rahul to ab pappu nahi dimaghin admi ban gaya jo congress ki taboot ki aakhiri kil mare,1
2650,what s your name me indiya everybody ohhhhhhhhh like india arie you sing ??,2
2651,sir pahle se dher sari subhkamnaye hamare pradhanmantri ko sir hame,1
2652,wow pehli baar itna badhiya fantasy app dekha criczar very unique download try it,1
2653,adaraniya narendra modi ji ap hi har bar hamare pradhan mantri bane sir hamare desh ko jansankhya niy,2
2654,tumhari sabha me tumhari gandagi sun kar vote bjp ko diye soch es aadami ko to bahut diyaa baap ko diya to jail ga,0
2655,oh really there is scarcity of talent in pakistan that all relevant sectors i e fia ib police,0
2656,__ dwivedi arre baawle teri hi aankhein band thi lagta hai saal se ... twiitter check kar le b,0
2657,the i like it when you sleep for you are so beautiful yet so unaware of it arctic monkeys am udd,1
2658,india saale ki gaadi khud hai wagonr .... who's gareeb in this cas,0
2659,gunah karne wale ko kort saja deti hai lekin bhakt hi jaaj bann gaye hai kabhi ye nahi socte ki,1
2660,mard ko thora magrur thora bad lehaz hona chahia .... uski ankh ma gussa or awaz ma roab hona chahia jo dil hatheli,2
2661,it s literally the best part,2
2662,mujhe to nahi lagta koi darta hai ye hi log hain jo desh k logo ko darne or darane ki ra,0
2663,aur waise bhi world cup aa raha hai aapke news channel toh dekhenge nahi jab tak world cup ayega aap sabhi channel,0
2664,manmohan singh kahan se aaye the ..... is election mein bjp ka koi candidate nahin jeeta hai ... sirf modi,0
2665,maine kisiko saal nahi diya ... mere baap dada ne diya tha baap ka acha busine,2
2666,nsharif kiya tum apne baap ki oulad nahi .?? kyun usy bay yaro madadgar chora hua kiya wo t,1
2667,madam boondi when combined will be ladoo one has to be clear what one needs and if you can show me,1
2668,aap jo jee rahe hain jeene mein bhi to kisi ki vajah hai kisi ki bhi tuba jaise jee rahe hain yahi ek b,1
2669,en direct des champs-elys es pas super ambiance des touristes par milliers enfin on revit,1
2670,tumko izzat raas nahi aati nah hum grannies ko ignor karne ki bahut try kar rahe hain lekin tum log inn manhoos,1
2671,this icc world cup celebrate the spirit of cricket with this truly global anthem of togetherness way o way o,0
2672,ye jo smriti irani ke chele chapate rahul ko hara kar khush ho rahe hain mai inko batana chahunga ki is jeet ka cr,1
2673,official aapki bahut ijjat krta hu,2
2674,aaya result desh ka pappu toh fail hai papu k saatgathbandhan toh fail hai bua bhateja eka bandhan fail hai didi,0
2675,vaha ka hindu marta pehle hai dr maruituis ka hi du bharat ke hindu jaisa nhe kehta ku,2
2676,good morning my dear sister happy saturday and weekend jay shree ram jay shree bajrangbali dada,1
2677,st thing st you look awsome in your new role in by god ki jhalak mili deewar,1
2678,tum jo kar rahy ho is ka anjaam thek nhe ho ga,1
2679,inhone bss itna paddha h jitne me india ko badnaam kr ske kyuki inke baap daada ki toh sark,2
2680,congreess ne bulaya tha kya me kargil ke shahido ko .. ulta congreessi mc saale k,2
2681,they lost -0 to australia -0 to england lost warmup against afghanistan lost their opening match wit,0
2682,mumtaz begam ka janta daba khoj liya hai uska naam hai jai shree ram jai shree ram jai shree ram jai sh,1
2683,happie birthday dost tumare tweets superbtumari dosti superb tumari soch superb for you,2
2684,my pride and joy love you maisha kesi,2
2685,abhi to bjp ko aaye hai congress wale sadme me chal gaye me jab bjp aayege to,0
2686,hi tareek de do saal baad ki sab khus rahege jana khus rahega ki case chal raha hae jana khus ho,0
2687,plebiscite abe chuhe kya pata hai tjhe savarano se nafrat nai hai tere jaison se ha,1
2688,bhakt he saal main kabhi bhi nahi boli sarkar ke virudh aur nahi ink,1
2689,mat rona tum kisi ke liye jo chod gaya tumey ab bas bahut hua tu aag,2
2690,thodha aur padh lik lete to shayad samaj aata desh me aitihasik nirnay notebandi ke bad /4 year tak,0
2691,sadiyon se tujhse milne jiya beqaraar tha jiya beqaraar tha aaj bhi hai aur kal bhi rahega yeh mast bahaar tumh,1
2692,oye rubika liyakat thoda tameez say baat kr samji tu khud muslim k naam pe qalaak hain jo muslim ko sikhaati hain,2
2693,saria are miya kya sbka vishwas ghanta kbhi tumko vote nhi denge wo baitha lo bc sar pe unhe sala mera ab,1
2694,mansoor ali fuck off pata hai jo tou ne vote dia dramy baaz beta jis ne b pti ko vote kia wo tari tera roota na,1
2695,is eid kuch naya karte hai is eid garibon yatimo ko khush karte hai,2
2696,sir modi ji sir mai jharia jharkhand ka hu please jharia mai bhut pollution hai sir please jharia ka halat bhut,2
2697,tune jo tweet ka screenshot lene ko kha tha uska kya karu jisme bjp vale haar rhe the dusra koi hot,2
2698,bharat jai shree ram keh kar begunah logo ki hatiya karne wale aur jai shree ram keh kar gunda gardi karn,2
2699,no one in this world think about handicapped persons bt saint dr singh ji insan is the only person,1
2700,friend new phone le rha hu sath chal rha hai lene me,1
2701,world cup ke match me kya vijay shankar ki jagha dinesh kartik ko khilana chaiye vijay shankar is best for t20 for,1
2702,amen great job on him thank you for that beaten it was good,1
2703,life is pine we've got our floaties for,1
2704,janshankhya vradhi pe kanoon lana chahiye modi ji desh hit main bahut jaruri hai sabhi midia chanel se anurodh h,0
2705,thefilm best of luck my love june ke liye god bless you,1
2706,good morning dosto ... aap ke liye seedha factory se ekdum fresh smartphones ... kya kehte ho ??,0
2707,sir i am from quetta sir plz take action sir qta ma a alliance company ki taraf sy logo k sath a,0
2708,bikao media jet airways ke kisse kub batoge k jobless on road even not a single news shown by any channe,1
2709,jam kamal ki eid k bad waise bhi chutti honi hain or isy waja se horahi hai k is ne collective partner's ko ignore,0
2710,assam kaun se karenge district guwahati kaun khelega inshallah fateh jarur hogi jeet hamari hogi jammu kashmir mein,2
2711,__ ankush tere dusre baap ko tag kara tha mc jhandu land bolne ko kuch,1
2712,dhanani scindia,0
2713,sahi baat chunav me pappu ki energy exhaust ho gayi hai jabtak bangkok me jaakar masaaz nahi kar,1
2714,modi ji jeet ki bhaut bhaut subhkamanay modi ji sabse phale delhi me jo laghu udyog per seeling ki jo talwar latki,1
2715,no doubt modi ne indians ko phir se ullu bana diya,0
2716,ye mariam ka pithu hai or larkian isey apna crush banai baithi hein idiot harami,1
2717,kuch chutye to iss movie ki news sunke srk ko tk troll krne pe utar gye wow what a madarchod fans !! ye log ka fanis,0
2718,hamare desh mein kuch ghatna hoti hai tabhi uske baad sarkar kyo sajag hoti hai kejriw,0
2719,destroying his image one post at a time and i am here for it luv my parents !!!!,2
2720,chiller man giving big jhtka has made it a laughing stock,2
2721,tujhe bhi bahut logo ne shraap diya hai teri lutiya bhi doobegi same like dhobi ka kutta ... na ghar k,2
2722,sir mai purnea se aapke hum bahut bade fan hai aap purnea aa rahe h monday ko apse milna h sir k,2
2723,pyaar karna nahi aata tha aapne sikha diya ... tadpe na the aapne tadpa diya .. udaas rehne lage hein ab ... roye na t,1
2724,asman bc tujhy payr se samjha raha hn tu kuty ki trha bhonk raha inta mard hai to randi k bachy,0
2725,bhakt before election years or years unemployment rate high aayega to modi hi after elec,1
2726,i miss them we were a craze .. we used for them .. bas koi kuch galat bolde .. old memories,1
2727,ji ... madem ji u r the best leader at the present ... muje lgta h sarkar kisi ki aaye videsh mantri to,2
2728,news sala tumhare pass kutta bili sabki news h lekin bikbot scam ke itne tweets ho rhe hai sirf rak,0
2729,mansoor ali jab tak khan sahab hain hamari team wc nahi jeet sakti ..... kyun k woh ye credit kisi or ko nahi dena,2
2730,jis ko karna hain karlay laken hum to world cup cricket dekhengay insha allah,0
2731,pappu tu nahi sudharne wala what is the need to fight with bjp don't you want to work wi,1
2732,degree is not a criteria for a politician what he needs is money power and muscle power,1
2733,thefilm,2
2734,best of luck all indian cricket team aap se bahut umid hai esbar world cup hindustan ko dilao bhai,0
2735,koi janme hai mard to koi janmi hai aurte sharir me bhale ho fark ruh sabki ak hai ak hai jo ham sabhi vish,1
2736,india waly khush ho rhy hamari harr sy ... jb pak india ko haraye ga tb pochna us sy,1
2737,richa mp yah baat bjp or khas karke modi ji ko samjhna hogi ki bhai chara itn,0
2738,ram ka naam sunn ke to isse shock lagte hai .... hindu bridge kya bangaliyo to ko ullu banane ke liy,1
2739,tujme or kutte ki dum me koi frak nhi h,2
2740,anil ambani withdraw rs crore case agains congress leader in ahmadabad sabse pehle,2
2741,ind iss congressi piddi ki abhi ye halat hai jab ne oath hi liy,2
2742,vik bhul gaye ho hane lagta aaj kal idhar bhatakte bhi nai,0
2743,god bless president trump thank you sir for securing america amen,2
2744,pagla gayi hai ... abhi to wb me ye natak band karana hai ... didi ... tumhare dada home,1
2745,madar chode daggar dalle jab teri maa ke yarun ne army cap pehni thee tab tere munh kisi suwar ne da,2
2746,modi ji ko sapath grahad me badhai ho,2
2747,salute to for giving respect to national dress yeh world cup or pakistanio ka dil apka hoa,2
2748,a standing ovation is in order for the master of melody and winner of best engineered album,2
2749,jab bhaarat aage nikla tab to tmlogo me se kisi tweet nahi kiya ... baddimaag pehle se the yaa ab raga ke aan,2
2750,this part tere liye hi jiya main khud ko jo yun de diya hai teri wafa ne mujhko sambhala saare ghamon ko dil s,1
2751,jo jo media wale bjp ki bhakti karrahehe un sub tv pe congress ki prabaktaon ko bhejna band kardijiye,1
2752,pakpassion this is not shalwar this is pajama pata nhi ye pajama kahan se aa gya pakistani qameez k neechy,1
2753,hearty congratulations hon prime minister shri narendra modi ji and wish you all the best to continue,2
2754,modi ji isey apki sahara chahiye,1
2755,dear sir hamare aliganj chetra me jay sankar word me kafi samay se siver tuta pada hai or iski sikayat humne kyi ba,2
2756,bukhari bilkul aur humare log is cheez ko realise nahi karte fans ka bohot bada impact hota hai teams par,1
2757,jai shree ram har ghar bhagwa chaega ram rajya phir aaega ek hee naara ek hee naam,1
2758,ka bunty modi ji hi to mumkin hi ji modi ji ka sab ka sath sab k,2
2759,sir aapse ek nivedan hai abhi abhi varanasi se d,1
2760,maine india ke almost sab beach dekhe hain .. bhale ek jaise lage but still times better,2
2761,the nep is an unmitigated disaster in some areas if it took you guys years to come up with this god bless you ..,0
2762,g87 kon ptm wale wo kaise bete ho gae wo to khud ko afghani kehte hai btw afghani koi ethnicity nahi za,0
2763,nahi matlab aik match har gaya toh hum toh pehly e pakistan ko support nahi kar rahy thy naak katwa deta yeh har,1
2764,hi dear i am indira from india you are sach a nice person you appreciate avery body wo,0
2765,__ khan great leader owaisi,2
2766,join us for our first finally friday yoga class book using the link in our bio we d love to see you there,2
2767,abe bkl tu khud tere baap ki wajah se bollywood me aaya varna abhi kahi aur kisi actor k,1
2768,that chutiya h bhosdi k .. maa k lode apni kahe jaa rha h .. teri seli h tu to m,0
2769,aapki aukat aapko yeh trailer dekhne ki anumati nahin deti watch the new trailer video from article,1
2770,thefilm,1
2771,drugs k sath pakra gya hy kia,2
2772,na kro (1) i am cute (2) you can t beat me at debate (3) i have great atitude smile natur,1
2773,qau pakistani girls photo without pakistan ka karz ada karo pakistani girls for heera mandi mein bata do karz,2
2774,jai bjp namo again modi ji he hmare pm bnege,1
2775,me can you get me food him what chu want me dont matter just food himbruh what chu want mejust get me food h,2
2776,are you ready to grow and advance your beauty career we have the tools to help you achieve your dreams we are cur,1
2777,main defend nahi kr rha jo kuch behtr kiya ya kr rhay thay kisi main itni himat nahi,2
2778,ye desh ki dalit neta jo pm k kwab dekte hy jinka dalit ka vote bhi nhi melta seton me,2
2779,meat or gost iss video ki jaanch honi chahiye hindu gost nhi bolte hain koi bhi reaction dene se,0
2780,humor wo chhed bhi is jhaadu k karan bana hai warna ab tak she was shitting from his mouth,1
2781,not to sound depressing but i miss being this excited about life lol,1
2782,you haraami budday sarfaraz is in fact the only one that has represented his country by we,1
2783,mona mam india ke koi bhi opposition ke log abhi live tv debate nahi kr rahe hai hindustan ki media bika,2
2784,baimaan tera ajay singh cheating baaj teri airlines saale chutiya banane ke liye baithe ho jakar station me bhi,0
2785,sikh community is also in minorities here ... but unhone kbhi esa nhi kaha ... kuki unh,2
2786,happy birthday to you my sweet sister and cute friend wish you aa very happy returns of th,1
2787,right now good safe journey home to karachi dear madame sahiba karachi is good city mary rishtydar bhout hain karac,1
2788,happy birthday morgan freeman my filmy duniya help line no born may,0
2789,just had the best hour of my life djing in the liverpool fan park i m on the floor after that,1
2790,tum sale un chutiyo ka bhi naam le lo jin madarchodo ne ektarafa secularism ki maa choad,2
2791,sal tak intjar karne ke bad bhi hamari mange puri nhi ho saki running staff khush nhi dukhi hai,1
2792,congress ne vote krke jitwaya me modi ko rokne ke liye bjp ko k comparison me jyada vote,2
2793,the kapil sharma show fetches decent ratings claims th spot in week retweet if you love the show,2
2794,sir ji aap bhi imandaar insaan ho god bless you ... modi ji ka pichla saal,1
2795,paaji plz notice apka song mera bhut hi favorite hai please paaji aap mera tweet nhi dekh p,1
2796,hum congress jan apke sath hi,0
2797,sahab moosa1 bhai sarfraz ke liye best tha keh world cup se pehle usko resign ker dena,2
2798,ye lo chicha .. paharganj delhi ki ... bol to aise rhe ho jaise kabhi koi sadak pe namaz padhte nah,2
2799,mcc imran khan katora leke ghoom raha hai poori duniya me allah ke naam pe d,1
2800,so called ne unka saath diya tha girls baby pe joke tab aap ki,2
2801,__ jassie seedha sale ja ja ke hamare bare me unse ulta sidha bolta hai kamine dekha lena meri,1
2802,hit hai ji hit hai ... what cute beautiful love song ... mubarak mubarak ... lots of love and hugs bhaai !!,2
2803,__ aditya pasand nahi to g marae bc movie na dekhe salman ka fan hai or overrated kaise bol di,2
2804,beti gayi maa ko chhodne uske ghar bete ne ki maa aur bahan ki pitai .. aur di abhadra galia ...,1
2805,hona to parega hi warna vipakshi dalo ki aankhe to abhi bhi sirf muslim samuday per hi hai ye soch futuristic hai,2
2806,teri behn ki chu krke khodta hun suar ke lu teri behn ki chu cow beef,0
2807,prayed at the kedarnath temple har har mahadev,0
2808,bina manjil ke jine valo ki zindagi murdo se bhi btr hoti hai uske marne aur jine se is duniya ko koi pharak nhi pa,2
2809,feku feku kehte the uthake fenk diya sabhi congressiyon ko kachde ke dibbe me neech bole khud uske kitne neeche,2
2810,iss trah ka video dekhne se hamara bhi khoon khowl uthta hai bsarte hm inke jaise anpad jaheel nhi,2
2811,aanchal ki izzat karo daulat se badkar hai aanchal ki ki koi seema nahi hoti hai aanchal me ... ram,2
2812,wah .... charagh haath lag gaya kya jinn wala ...!!! ye to aese hi hogaya ke suhaag raat pe hi begum ne bed ke niche h,2
2813,very nice sir yhi ummid hai aapse please ham sabhi jan manas ka reply aap time nikalkar dete rhi,1
2814,__ phrp happy birthday jeb enjoy your day mama base loves you,2
2815,kanter it s all about putting a smile on kids face trust me it s priceless,1
2816,pradhan mantri modi's raksha kavach why india's women helped pm modi emerge stronger in verma,2
2817,how can people consider if a girl using social media it means she wants to sell herself ??? log social media ki k,0
2818,bichare ke pas rahne ko makan nahi khane ko roti nahi hissa do esko hissa do esa aavaj ek bar gadhiji ne,0
2819,sir kannada ya hindi news channel me nahi dikate nahi aur hamara shiv upper ka hatya hogyahai leki,1
2820,are behan chod ne lut liya chhoda kya tyag ni ghanta kiya kya sale ne sarm aati h,2
2821,__ dee i hope next time will show you some love bhut wami some of us still listen to your old music,1
2822,gah no not at all ye to buhat hi kum he us k liy kam az kam phansi aur ziada kutty ki mout is se kam ne ab hum,2
2823,namaskar to our dear honorable pm n d modi thanks to almighty god for your great victory and thanks,1
2824,abi bjp ka paap ka ghada bhara nahi hai isliye bhagwan ram ne inne saal aur dediye hai jaise bhagwan krishan ne,0
2825,me khud bi pakistani hon aur khud ko bi is me shumar krta,2
2826,mast brain hai aapki einstein pagal hojayenge aapki tweet padhke out of of those who voted,0
2827,video our afghan street food series degdan wa tanor with mitra english substitles ). this eps focuses on simiyan,2
2828,volunteer of dera sacha sauda sirsa open free coaching center for needy people,0
2829,ravirk bus srf wc k match le kr khush hote raho jo bar pakistan team ne tmhe burri trah,2
2830,jagah jagah ka fark hota hai sahab warna jin paani ki bottles ko gharme bharne me maut aati hai unhi bottles ko scl,2
2831,ab to bjp ki sarkar me education devlopment employment gdp gai bhadd me abb sir or sir desh ko ba,1
2832,lots of lots best of the best wishes the team modi ... sabka saath sabka vikas sabka,1
2833,sant rampal ji ke shishy nashili cheez ko hath kyo nahi lagate ye janane ke liye jarur dekhe sa,1
2834,jitne interested indian hain hamare match mei utne tou ham bhi nahi hain like seriously i don't even give a shit,1
2835,congratulation jeet appki mubarak ho,0
2836,bahut sunder saraahniya prashansaniya tatha abhinandniya prerak avismarniya vyaktitva ho aapko anant mangalmayi sub,1
2837,khud ko oversmart smjhti h ye ladki dusron p bolti h or khud ko nae dekhti i'm sure y,1
2838,logon ko kam chor bana rahe hain ye log hamari mahnat ka paisa hai aise nahi udaya karte apne ghar k pai,0
2839,happy th year on earth rica pyon !!!!!!!! pila na ta ka years wa nagkitaaaaa aaaaaaah !! charot luv luv alwayssss,0
2840,abe kalu tu to kisi ko imandar mat bol itihas gwah rahega ki tune treno ki patria bhi nahi chhodi aur,0
2841,ak aap hi hai jo hamare har mahapurus logo ko yaar karte hai aur unki unke punyatithi k sath bahut se,2
2842,anna congratulations we hope u that to become good cm as our kcr in telangana work together water probl,1
2843,congratulations dear sir congratulation modi ji bahut bahut dhanyavad aapke samajhdar ka k,2
2844,may samuel morse typed out the st telegraph message it read what hath god wrought and was sent from,0
2845,neha pant ji aaj bhi aap sirf modi support kar rahi hai aaj ji ne bahut s,1
2846,chutia black dog jo sachaa hogaa achaa hogaa isko buraayi koi bhi nahi kartaa congress te,0
2847,lucky fan at mannat with king khan after he delivers a box full of king of fruits mangoes directly in the hands o,2
2848,bahut badhai ho,1
2849,kuch log to apne dosto ko wish krne k liye itni stories daalte hai jaise unke dosto ko janam unke maa-baap ne nahi,1
2850,aaiye aapka intezaar tha .... damn !!!!! kitna khoobsurat hai yeh ladka mashallah can't wait for new season,0
2851,congress ne jab jwab dena tha vo de diya modiji ke radar vale juth ki trha nahi,1
2852,good morning kahete hai jaha aap sab se jayada kamjor ho vahi se aap saruaat karo aur eise jito,0
2853,wtf kinda bullshit mf business are y all running i was soooo pissed bc he was rude af didn t ask if i needed a rec,0
2854,bharat maata ki jai vande maatram,2
2855,secondly maa baap ki izzat b koi cheez hoti hai har cheez ko support karna band karo just because she is a woman,2
2856,suni sunai py amal kr lijiya maloom ho jy ga g chitta jora paya aray kahi aap wo wala sufaid to nahi,2
2857,sharmilaakka congratulations we hope u that to become jagan anna as a good cm as our kcr in telangana rule,2
2858,photoshop ka naam suna hoga aapne tv journalist ho ye believe nahi ho raha iss trah ki fake video kisko b,1
2859,agar midiya kutta he tu is ko nahi dekhenga kiyo ke ushe rss she aur bjp she bahit piyar he,0
2860,ksdghksjdgh she's not poor she has the monie she just doesn't care that much about fancy stuff lae,2
2861,sir me odisha see hnu mera ek chota behen he o th me se no rakha he lekin hamare pass pesa nehni he app,0
2862,i say sasti randi kuldeep but they confirmed kuldeep is randi and desi chhinal ab mat ana mention me warna agle rp,0
